transactionId,timestamp,amount,currency,transactionType,channel,senderAccount,receiverAccount,ip_address,location,velocity,failed_attempts,status,is_fraud
TXN101273,2025-12-19 16:44:07.790493,60052,USD,TRANSFER,CARD,AC34593757,AC87923515,192.168.92.219,Hyderabad,0,2,PENDING,1
TXN101274,2025-12-23 02:01:07.790493,189984,EUR,PAYMENT,MOBILE,AC64356365,AC21543909,192.168.188.81,Delhi,6,0,PENDING,1
TXN101275,2025-12-23 21:50:07.790493,101404,EUR,TRANSFER,CARD,AC22208479,AC30767044,192.168.74.188,Mumbai,5,2,PENDING,1
TXN101276,2025-12-05 21:32:07.790493,54066,USD,WITHDRAW,NETBANKING,AC78383213,AC89394128,172.20.166.66,Bangalore,2,3,PENDING,1
TXN101277,2025-12-14 17:43:07.790493,1254,EUR,TRANSFER,MOBILE,AC74581668,AC86959674,192.168.172.209,Mumbai,6,1,PENDING,1
TXN101278,2025-12-20 13:36:07.790493,8862,INR,PAYMENT,CARD,AC68144420,AC95704687,192.168.1.192,Bangalore,0,0,SUCCESS,0
TXN101279,2025-12-17 13:50:07.790493,13171,USD,PAYMENT,ATM,AC69761937,AC24339685,192.168.207.96,Delhi,6,0,PENDING,1
TXN101280,2025-12-23 15:35:07.790493,1536,USD,PAYMENT,CARD,AC97437505,AC23014803,172.30.64.79,Hyderabad,0,1,PENDING,1
TXN101281,2025-12-04 22:47:07.790493,2111,USD,WITHDRAW,ATM,AC12183795,AC49652759,192.168.223.28,Bangalore,3,0,SUCCESS,0
TXN101282,2025-12-08 00:15:07.790493,8696,EUR,WITHDRAW,ATM,AC72485605,AC69152246,192.168.128.212,Bangalore,6,0,PENDING,1
TXN101283,2025-12-30 04:31:07.790493,9800,USD,TRANSFER,CARD,AC16447384,AC48663533,192.168.127.80,Bangalore,3,0,SUCCESS,0
TXN101284,2025-12-31 16:10:07.790493,493,EUR,PAYMENT,NETBANKING,AC25074309,AC45051209,192.168.95.224,Hyderabad,1,1,SUCCESS,0
TXN101285,2025-12-08 19:12:07.790493,4547,INR,PAYMENT,MOBILE,AC24245185,AC29335626,172.16.135.22,Delhi,0,4,PENDING,1
TXN101286,2025-12-29 02:52:07.790493,14888,USD,PAYMENT,ATM,AC39158735,AC54497435,192.168.98.173,Bangalore,3,2,PENDING,1
TXN101287,2025-12-05 08:26:07.790493,9869,EUR,TRANSFER,NETBANKING,AC29023434,AC40567701,192.168.145.92,Delhi,5,2,PENDING,1
TXN101288,2025-12-31 15:21:07.790493,1915,USD,PAYMENT,ATM,AC52216214,AC56699283,172.23.21.129,Hyderabad,2,1,PENDING,1
TXN101289,2025-12-21 05:37:07.790493,11579,EUR,TRANSFER,MOBILE,AC86930561,AC41002469,192.168.132.153,Bangalore,1,1,SUCCESS,0
TXN101290,2025-12-31 17:31:07.790493,1073,INR,WITHDRAW,MOBILE,AC58734788,AC91498481,192.168.176.221,Mumbai,6,4,PENDING,1
TXN101291,2025-12-21 06:18:07.790493,85899,USD,PAYMENT,NETBANKING,AC84394776,AC67996196,172.21.41.82,Bangalore,6,3,PENDING,1
TXN101292,2025-12-17 13:15:07.790493,259,USD,TRANSFER,ATM,AC90634353,AC88505978,192.168.49.61,Hyderabad,1,0,SUCCESS,0
TXN101293,2025-12-07 17:04:07.790493,138688,USD,WITHDRAW,NETBANKING,AC94220429,AC85665923,192.168.136.131,Hyderabad,2,1,PENDING,1
TXN101294,2025-12-06 13:11:07.790493,6958,USD,TRANSFER,CARD,AC47188666,AC14392197,192.168.163.40,Mumbai,4,0,PENDING,1
TXN101295,2026-01-01 19:08:07.790493,114736,USD,PAYMENT,MOBILE,AC34496575,AC18104426,192.168.66.104,Bangalore,5,4,PENDING,1
TXN101296,2025-12-24 02:14:07.790493,1629,INR,PAYMENT,MOBILE,AC29074212,AC93979013,192.168.248.180,Bangalore,3,3,PENDING,1
TXN101297,2025-12-05 23:05:07.790493,7055,USD,PAYMENT,NETBANKING,AC87250185,AC19953761,192.168.18.50,Delhi,2,0,SUCCESS,0
TXN101298,2025-12-18 14:57:07.790493,8947,USD,PAYMENT,MOBILE,AC98210330,AC24580552,172.21.144.209,Delhi,3,1,PENDING,1
TXN101299,2025-12-10 13:39:07.790493,7001,USD,PAYMENT,CARD,AC79399816,AC71833779,192.168.192.238,Bangalore,0,0,SUCCESS,0
TXN101300,2025-12-09 03:22:07.790493,149858,EUR,TRANSFER,CARD,AC19756583,AC32541510,192.168.123.222,Mumbai,5,4,PENDING,1
TXN101301,2026-01-03 19:29:07.790493,4773,EUR,TRANSFER,ATM,AC20622467,AC65043966,192.168.140.239,Bangalore,5,3,PENDING,1
TXN101302,2025-12-31 14:40:07.790493,14167,USD,TRANSFER,ATM,AC60782368,AC65823146,192.168.36.77,Delhi,0,3,PENDING,1
TXN101303,2025-12-23 13:41:07.790493,67233,EUR,PAYMENT,MOBILE,AC48624055,AC69765830,172.31.53.112,Delhi,4,0,PENDING,1
TXN101304,2025-12-13 22:44:07.790493,2718,EUR,PAYMENT,MOBILE,AC15199054,AC42140120,172.25.107.82,Hyderabad,2,4,PENDING,1
TXN101305,2025-12-29 05:01:07.790493,11137,INR,WITHDRAW,MOBILE,AC69344604,AC15744019,192.168.19.202,Hyderabad,4,4,PENDING,1
TXN101306,2025-12-13 22:52:07.790493,92851,USD,TRANSFER,CARD,AC65294492,AC16172741,192.168.52.22,Hyderabad,1,3,PENDING,1
TXN101307,2026-01-03 02:08:07.790493,4331,INR,WITHDRAW,ATM,AC60576457,AC72927647,192.168.2.132,Bangalore,2,2,PENDING,1
TXN101308,2025-12-07 07:40:07.790493,7522,EUR,TRANSFER,MOBILE,AC44179096,AC14464315,192.168.218.46,Bangalore,1,2,PENDING,1
TXN101309,2025-12-07 21:49:07.790493,181285,INR,WITHDRAW,MOBILE,AC80669403,AC13684955,192.168.105.213,Bangalore,0,3,PENDING,1
TXN101310,2025-12-23 05:54:07.790493,1653,INR,WITHDRAW,CARD,AC18375892,AC11247717,192.168.6.208,Mumbai,3,1,SUCCESS,0
TXN101311,2026-01-03 02:53:07.790493,4454,USD,TRANSFER,ATM,AC80510200,AC73564980,192.168.90.210,Hyderabad,4,1,PENDING,1
TXN101312,2025-12-05 11:43:07.790493,104973,INR,PAYMENT,ATM,AC60002935,AC10576185,172.18.108.171,Hyderabad,0,2,PENDING,1
TXN101313,2026-01-03 16:17:07.790493,11783,USD,WITHDRAW,CARD,AC40454705,AC20926902,192.168.155.153,Bangalore,2,3,PENDING,1
TXN101314,2025-12-31 12:03:07.790493,185022,USD,WITHDRAW,ATM,AC84442150,AC37152367,172.30.168.13,Mumbai,1,2,PENDING,1
TXN101315,2025-12-29 01:49:07.790493,116674,INR,TRANSFER,NETBANKING,AC97545848,AC55894307,172.30.225.95,Mumbai,3,0,PENDING,1
TXN101316,2025-12-26 07:58:07.790493,10901,INR,PAYMENT,MOBILE,AC86628006,AC14633566,192.168.242.204,Delhi,0,0,SUCCESS,0
TXN101317,2025-12-17 17:10:07.790493,15061,INR,PAYMENT,NETBANKING,AC45471585,AC58639747,192.168.95.6,Mumbai,3,0,SUCCESS,0
TXN101318,2025-12-18 01:47:07.790493,63868,EUR,TRANSFER,NETBANKING,AC67606751,AC20638818,192.168.31.247,Hyderabad,4,1,PENDING,1
TXN101319,2025-12-15 09:50:07.790493,1382,INR,WITHDRAW,MOBILE,AC42139497,AC64593259,192.168.8.55,Hyderabad,3,1,SUCCESS,0
TXN101320,2025-12-08 23:14:07.790493,75711,EUR,TRANSFER,NETBANKING,AC12097289,AC81034459,172.19.43.222,Delhi,3,1,PENDING,1
TXN101321,2025-12-11 03:09:07.790493,154662,INR,TRANSFER,NETBANKING,AC75211895,AC89241359,192.168.186.144,Hyderabad,0,4,PENDING,1
TXN101322,2025-12-17 14:00:07.790493,99032,EUR,PAYMENT,CARD,AC40684745,AC96096147,192.168.64.154,Hyderabad,5,2,PENDING,1
TXN101323,2025-12-05 13:01:07.790493,8745,EUR,TRANSFER,CARD,AC15404085,AC55499659,172.26.193.8,Mumbai,5,0,PENDING,1
TXN101324,2025-12-23 10:49:07.790493,89672,INR,PAYMENT,CARD,AC14706069,AC49998034,192.168.151.124,Delhi,1,1,PENDING,1
TXN101325,2026-01-03 14:51:07.790493,11662,EUR,TRANSFER,MOBILE,AC53033379,AC21596019,192.168.203.27,Bangalore,6,0,PENDING,1
TXN101326,2025-12-17 19:12:07.790493,76661,INR,PAYMENT,NETBANKING,AC46188828,AC23068022,192.168.252.136,Mumbai,3,1,PENDING,1
TXN101327,2025-12-06 16:39:07.790493,12741,EUR,PAYMENT,CARD,AC38999059,AC72083086,192.168.229.174,Delhi,6,2,PENDING,1
TXN101328,2025-12-24 01:40:07.790493,120848,INR,PAYMENT,ATM,AC27222143,AC37487930,172.20.165.80,Hyderabad,1,2,PENDING,1
TXN101329,2025-12-27 16:33:07.790493,1520,USD,TRANSFER,NETBANKING,AC50080903,AC77832999,192.168.70.3,Bangalore,0,0,SUCCESS,0
TXN101330,2025-12-22 17:03:07.790493,128608,USD,PAYMENT,ATM,AC34643540,AC11751677,192.168.215.3,Delhi,4,1,PENDING,1
TXN101331,2025-12-11 08:26:07.790493,4690,USD,TRANSFER,CARD,AC57877115,AC39424470,192.168.3.68,Delhi,5,4,PENDING,1
TXN101332,2025-12-14 00:19:07.790493,13844,EUR,TRANSFER,ATM,AC63474507,AC59524606,192.168.216.110,Mumbai,5,3,PENDING,1
TXN101333,2025-12-09 10:12:07.790493,14195,USD,TRANSFER,MOBILE,AC49927443,AC25003826,192.168.125.205,Bangalore,1,4,PENDING,1
TXN101334,2025-12-07 07:02:07.790493,19105,INR,PAYMENT,CARD,AC88940848,AC95041746,192.168.104.190,Mumbai,6,0,PENDING,1
TXN101335,2026-01-01 02:20:07.790493,195089,USD,WITHDRAW,NETBANKING,AC56726873,AC51406211,172.25.154.136,Hyderabad,0,3,PENDING,1
TXN101336,2025-12-16 14:58:07.790493,471,INR,WITHDRAW,ATM,AC43131595,AC22016015,192.168.67.197,Bangalore,6,2,PENDING,1
TXN101337,2025-12-23 15:52:07.790493,2782,INR,PAYMENT,ATM,AC59651607,AC55606509,192.168.166.19,Bangalore,4,0,PENDING,1
TXN101338,2025-12-05 08:03:07.790493,123273,EUR,TRANSFER,CARD,AC22223492,AC95505200,192.168.187.75,Bangalore,1,4,PENDING,1
TXN101339,2025-12-19 14:06:07.790493,2985,USD,PAYMENT,MOBILE,AC81365777,AC87824291,172.16.228.243,Hyderabad,2,3,PENDING,1
TXN101340,2025-12-04 23:04:07.790493,4141,EUR,TRANSFER,MOBILE,AC30741511,AC31069691,192.168.98.0,Delhi,5,3,PENDING,1
TXN101341,2025-12-23 16:16:07.790493,18152,INR,WITHDRAW,CARD,AC56099680,AC71042101,192.168.105.30,Delhi,3,0,SUCCESS,0
TXN101342,2025-12-17 09:59:07.790493,7908,EUR,TRANSFER,MOBILE,AC74814429,AC48719767,192.168.205.172,Mumbai,1,3,PENDING,1
TXN101343,2025-12-25 21:06:07.790493,123602,INR,PAYMENT,ATM,AC80652692,AC12676620,192.168.9.188,Mumbai,5,3,PENDING,1
TXN101344,2025-12-21 15:48:07.790493,187316,EUR,TRANSFER,ATM,AC94402166,AC93842283,172.19.109.130,Hyderabad,1,1,PENDING,1
TXN101345,2026-01-02 19:20:07.790493,70808,EUR,PAYMENT,ATM,AC98665938,AC26026446,172.28.246.18,Bangalore,2,3,PENDING,1
TXN101346,2025-12-21 06:22:07.790493,169408,INR,TRANSFER,ATM,AC61786562,AC11036275,192.168.13.155,Bangalore,0,2,PENDING,1
TXN101347,2025-12-05 13:18:07.790493,18315,USD,PAYMENT,NETBANKING,AC97053263,AC54863332,192.168.248.78,Bangalore,3,1,SUCCESS,0
TXN101348,2025-12-05 19:21:07.790493,73338,USD,PAYMENT,CARD,AC70582512,AC49434241,192.168.28.112,Bangalore,5,0,PENDING,1
TXN101349,2025-12-06 04:45:07.790493,4945,INR,TRANSFER,NETBANKING,AC58854230,AC43222530,192.168.34.72,Bangalore,3,4,PENDING,1
TXN101350,2025-12-27 06:57:07.790493,11220,EUR,TRANSFER,NETBANKING,AC82204630,AC31531320,192.168.158.69,Bangalore,0,1,SUCCESS,0
TXN101351,2025-12-14 01:11:07.790493,12,EUR,WITHDRAW,NETBANKING,AC32433335,AC56396770,192.168.69.47,Delhi,2,0,SUCCESS,0
TXN101352,2025-12-26 17:56:07.790493,65039,INR,TRANSFER,CARD,AC83939108,AC32032306,192.168.207.33,Bangalore,6,3,PENDING,1
TXN101353,2025-12-27 21:16:07.790493,1996,EUR,TRANSFER,NETBANKING,AC18431839,AC98559247,172.18.106.100,Mumbai,6,4,PENDING,1
TXN101354,2025-12-17 21:54:07.790493,15666,USD,WITHDRAW,ATM,AC16595830,AC43774582,192.168.227.82,Hyderabad,0,3,PENDING,1
TXN101355,2025-12-24 17:26:07.790493,12678,EUR,WITHDRAW,NETBANKING,AC60388999,AC61216916,192.168.47.22,Bangalore,3,0,SUCCESS,0
TXN101356,2025-12-25 08:19:07.790493,121918,EUR,TRANSFER,MOBILE,AC45642292,AC57965713,192.168.229.225,Mumbai,3,2,PENDING,1
TXN101357,2025-12-07 14:38:07.790493,12738,USD,PAYMENT,CARD,AC45865817,AC32592759,192.168.208.194,Bangalore,2,1,SUCCESS,0
TXN101358,2025-12-09 07:12:07.790493,2242,EUR,WITHDRAW,MOBILE,AC26338652,AC51231789,192.168.147.127,Hyderabad,4,4,PENDING,1
TXN101359,2025-12-25 00:38:07.790493,158648,USD,TRANSFER,ATM,AC24542837,AC19270043,192.168.193.197,Bangalore,5,0,PENDING,1
TXN101360,2025-12-11 19:46:07.790493,305,EUR,WITHDRAW,MOBILE,AC71565911,AC48711316,192.168.189.251,Hyderabad,4,2,PENDING,1
TXN101361,2025-12-26 16:40:07.790493,98461,USD,TRANSFER,ATM,AC68134036,AC78533485,192.168.53.241,Delhi,5,4,PENDING,1
TXN101362,2025-12-10 15:27:07.790493,110914,USD,WITHDRAW,MOBILE,AC39290004,AC36666107,192.168.201.148,Mumbai,0,4,PENDING,1
TXN101363,2025-12-15 16:03:07.790493,166166,USD,WITHDRAW,NETBANKING,AC18218965,AC22918229,172.31.243.167,Bangalore,6,2,PENDING,1
TXN101364,2025-12-25 19:22:07.790493,4942,EUR,TRANSFER,MOBILE,AC66404233,AC96455060,192.168.206.65,Bangalore,4,4,PENDING,1
TXN101365,2025-12-11 01:47:07.790493,131293,EUR,WITHDRAW,CARD,AC93321811,AC72135098,192.168.32.35,Bangalore,6,0,PENDING,1
TXN101366,2025-12-25 05:11:07.790493,182924,INR,PAYMENT,NETBANKING,AC92924551,AC65237134,172.24.40.16,Bangalore,3,3,PENDING,1
TXN101367,2025-12-26 17:55:07.790493,15262,USD,TRANSFER,ATM,AC19151413,AC76698389,192.168.241.147,Bangalore,1,4,PENDING,1
TXN101368,2025-12-08 18:07:07.790493,3869,EUR,PAYMENT,NETBANKING,AC79492900,AC35392136,192.168.117.237,Hyderabad,1,1,SUCCESS,0
TXN101369,2025-12-23 03:08:07.790493,156526,INR,TRANSFER,NETBANKING,AC24238150,AC32047226,192.168.28.126,Hyderabad,1,4,PENDING,1
TXN101370,2026-01-01 14:22:07.790493,75043,INR,TRANSFER,ATM,AC32136011,AC34839803,192.168.242.156,Hyderabad,2,2,PENDING,1
TXN101371,2025-12-05 23:02:07.790493,10750,EUR,TRANSFER,NETBANKING,AC51048368,AC97301054,192.168.78.35,Mumbai,0,1,SUCCESS,0
TXN101372,2025-12-30 23:56:07.790493,5398,INR,WITHDRAW,CARD,AC45039717,AC59751550,192.168.233.141,Hyderabad,0,1,SUCCESS,0
TXN101373,2025-12-18 05:39:07.790493,135562,EUR,WITHDRAW,NETBANKING,AC68947476,AC35659690,192.168.253.149,Delhi,1,2,PENDING,1
TXN101374,2026-01-01 18:34:07.790493,144678,EUR,PAYMENT,MOBILE,AC72725549,AC22214966,192.168.232.181,Hyderabad,2,1,PENDING,1
TXN101375,2025-12-11 20:37:07.790493,3033,USD,TRANSFER,MOBILE,AC26363785,AC66703774,192.168.7.6,Mumbai,0,1,SUCCESS,0
TXN101376,2025-12-24 13:19:07.790493,7852,USD,PAYMENT,ATM,AC35354191,AC69236968,192.168.241.201,Mumbai,2,3,PENDING,1
TXN101377,2025-12-14 20:09:07.790493,1226,USD,TRANSFER,CARD,AC41329424,AC77077093,192.168.76.200,Delhi,6,4,PENDING,1
TXN101378,2026-01-03 20:53:07.790493,17285,USD,WITHDRAW,ATM,AC68654837,AC92255576,192.168.17.239,Bangalore,1,1,SUCCESS,0
TXN101379,2025-12-25 12:00:07.790493,11673,EUR,TRANSFER,NETBANKING,AC88622707,AC27531635,172.16.201.221,Mumbai,2,0,PENDING,1
TXN101380,2025-12-31 23:05:07.790493,4243,USD,WITHDRAW,MOBILE,AC13106972,AC23393131,192.168.74.141,Hyderabad,3,1,SUCCESS,0
TXN101381,2025-12-26 15:21:07.790493,172100,INR,TRANSFER,ATM,AC41130257,AC52838562,192.168.244.103,Hyderabad,1,1,PENDING,1
TXN101382,2025-12-05 03:48:07.790493,142217,EUR,WITHDRAW,NETBANKING,AC88706708,AC32484869,192.168.21.7,Bangalore,5,1,PENDING,1
TXN101383,2025-12-09 04:24:07.790493,4360,INR,WITHDRAW,NETBANKING,AC53717332,AC37423261,172.21.48.109,Hyderabad,4,3,PENDING,1
TXN101384,2026-01-03 12:49:07.790493,99193,EUR,TRANSFER,ATM,AC15019516,AC76996947,192.168.66.104,Hyderabad,0,0,PENDING,1
TXN101385,2025-12-18 11:11:07.790493,8099,EUR,PAYMENT,CARD,AC69724946,AC44240641,192.168.178.18,Hyderabad,3,4,PENDING,1
TXN101386,2025-12-28 14:23:07.790493,335,EUR,WITHDRAW,NETBANKING,AC85640183,AC39025517,172.21.46.210,Mumbai,1,4,PENDING,1
TXN101387,2025-12-26 01:10:07.790493,148745,EUR,WITHDRAW,ATM,AC54970392,AC87494952,192.168.241.58,Bangalore,5,2,PENDING,1
TXN101388,2025-12-13 20:12:07.790493,12784,USD,TRANSFER,CARD,AC14104935,AC43889139,192.168.251.31,Hyderabad,4,4,PENDING,1
TXN101389,2025-12-08 02:54:07.790493,60417,USD,PAYMENT,CARD,AC70205921,AC42023812,192.168.204.120,Bangalore,0,2,PENDING,1
TXN101390,2025-12-04 22:14:07.790493,411,EUR,WITHDRAW,CARD,AC88151678,AC29070590,172.30.175.28,Delhi,4,3,PENDING,1
TXN101391,2025-12-30 23:04:07.790493,11598,USD,TRANSFER,MOBILE,AC26828692,AC53054009,172.24.220.42,Bangalore,3,4,PENDING,1
TXN101392,2025-12-08 19:03:07.790493,387,USD,TRANSFER,CARD,AC86359611,AC22730106,192.168.24.114,Mumbai,4,0,PENDING,1
TXN101393,2025-12-19 07:31:07.790493,3220,USD,WITHDRAW,NETBANKING,AC28530922,AC72346081,192.168.152.187,Hyderabad,5,3,PENDING,1
TXN101394,2025-12-13 21:50:07.790493,13975,EUR,PAYMENT,ATM,AC63396545,AC56636133,192.168.179.231,Mumbai,0,2,PENDING,1
TXN101395,2025-12-12 06:43:07.790493,2641,USD,PAYMENT,ATM,AC73841387,AC13095089,192.168.117.38,Hyderabad,6,3,PENDING,1
TXN101396,2025-12-28 00:40:07.790493,14284,INR,WITHDRAW,ATM,AC77574987,AC44840753,192.168.115.48,Delhi,4,4,PENDING,1
TXN101397,2025-12-08 22:46:07.790493,7514,INR,WITHDRAW,NETBANKING,AC49365168,AC95343236,192.168.0.218,Delhi,4,1,PENDING,1
TXN101398,2025-12-30 12:15:07.790493,13225,INR,WITHDRAW,CARD,AC82593829,AC52391573,192.168.249.44,Mumbai,0,2,PENDING,1
TXN101399,2025-12-22 23:14:07.790493,582,USD,WITHDRAW,NETBANKING,AC19110299,AC87289256,192.168.144.193,Mumbai,1,4,PENDING,1
TXN101400,2025-12-20 18:55:07.790493,11921,EUR,TRANSFER,MOBILE,AC71619045,AC87059376,172.30.143.48,Bangalore,0,1,PENDING,1
TXN101401,2025-12-13 16:56:07.790493,17742,INR,PAYMENT,ATM,AC76276873,AC92154501,172.19.207.29,Mumbai,2,1,PENDING,1
TXN101402,2025-12-14 17:47:07.790493,136376,USD,PAYMENT,NETBANKING,AC16561421,AC97964739,192.168.104.50,Hyderabad,5,0,PENDING,1
TXN101403,2025-12-27 03:11:07.790493,14573,EUR,PAYMENT,MOBILE,AC43640603,AC49890224,192.168.7.164,Hyderabad,6,1,PENDING,1
TXN101404,2025-12-30 08:17:07.790493,14974,USD,WITHDRAW,MOBILE,AC78645334,AC31098446,192.168.15.16,Hyderabad,1,1,SUCCESS,0
TXN101405,2026-01-02 19:58:07.790493,48,INR,PAYMENT,CARD,AC22052441,AC40520858,172.28.95.51,Mumbai,2,0,PENDING,1
TXN101406,2025-12-17 18:54:07.790493,13404,EUR,WITHDRAW,NETBANKING,AC83156899,AC24299125,192.168.170.31,Mumbai,1,0,SUCCESS,0
TXN101407,2025-12-28 23:47:07.790493,190548,EUR,TRANSFER,ATM,AC29538501,AC50600101,192.168.160.171,Bangalore,0,3,PENDING,1
TXN101408,2025-12-21 18:11:07.790493,2567,EUR,WITHDRAW,ATM,AC22152497,AC10685973,192.168.223.250,Mumbai,2,3,PENDING,1
TXN101409,2025-12-05 17:50:07.790493,1001,USD,WITHDRAW,ATM,AC41615799,AC39415416,172.19.52.237,Hyderabad,6,1,PENDING,1
TXN101410,2025-12-26 01:57:07.790493,3534,INR,PAYMENT,NETBANKING,AC65747172,AC53243450,172.29.223.217,Mumbai,1,2,PENDING,1
TXN101411,2025-12-19 12:10:07.790493,12522,EUR,PAYMENT,NETBANKING,AC40481903,AC32231703,192.168.221.78,Delhi,1,2,PENDING,1
TXN101412,2025-12-25 04:25:07.790493,77588,INR,PAYMENT,MOBILE,AC50860223,AC29279668,192.168.9.14,Mumbai,5,3,PENDING,1
TXN101413,2025-12-29 21:51:07.790493,1607,INR,PAYMENT,NETBANKING,AC89804837,AC93899963,192.168.133.2,Delhi,3,2,PENDING,1
TXN101414,2025-12-16 01:33:07.790493,155337,USD,PAYMENT,CARD,AC49281594,AC75806363,192.168.248.105,Mumbai,0,4,PENDING,1
TXN101415,2025-12-31 04:46:07.790493,1950,USD,WITHDRAW,CARD,AC51421464,AC62709290,192.168.167.51,Hyderabad,3,3,PENDING,1
TXN101416,2025-12-13 14:35:07.790493,1507,EUR,WITHDRAW,MOBILE,AC98637807,AC49914446,192.168.60.241,Delhi,4,3,PENDING,1
TXN101417,2025-12-08 20:36:07.790493,3038,USD,WITHDRAW,NETBANKING,AC66335908,AC58557936,192.168.202.12,Bangalore,0,2,PENDING,1
TXN101418,2025-12-12 08:42:07.790493,4631,EUR,PAYMENT,MOBILE,AC44166293,AC69305645,172.24.223.92,Bangalore,4,0,PENDING,1
TXN101419,2025-12-28 05:09:07.790493,18285,USD,TRANSFER,ATM,AC33414317,AC40820500,192.168.126.26,Hyderabad,4,4,PENDING,1
TXN101420,2025-12-26 15:54:07.790493,2017,INR,PAYMENT,NETBANKING,AC63938800,AC63053478,192.168.247.96,Bangalore,2,3,PENDING,1
TXN101421,2025-12-14 13:12:07.790493,2967,EUR,WITHDRAW,ATM,AC76673342,AC72678451,192.168.60.27,Bangalore,6,0,PENDING,1
TXN101422,2025-12-11 12:59:07.790493,3894,INR,PAYMENT,MOBILE,AC19639954,AC51684394,192.168.77.183,Mumbai,3,0,SUCCESS,0
TXN101423,2025-12-26 05:43:07.790493,51,EUR,PAYMENT,ATM,AC71738921,AC69497666,192.168.27.255,Mumbai,1,4,PENDING,1
TXN101424,2025-12-22 16:08:07.790493,156013,EUR,PAYMENT,MOBILE,AC74740670,AC82549214,192.168.131.38,Mumbai,3,0,PENDING,1
TXN101425,2025-12-09 17:52:07.790493,63192,INR,PAYMENT,NETBANKING,AC81800831,AC54953247,172.22.87.234,Bangalore,1,2,PENDING,1
TXN101426,2025-12-25 09:40:07.790493,15057,USD,PAYMENT,NETBANKING,AC13114710,AC26345453,192.168.250.67,Mumbai,6,1,PENDING,1
TXN101427,2025-12-31 04:11:07.790493,2280,USD,PAYMENT,ATM,AC36794735,AC16758551,172.17.220.12,Bangalore,1,2,PENDING,1
TXN101428,2025-12-08 00:31:07.790493,192667,EUR,WITHDRAW,NETBANKING,AC40818060,AC25676166,192.168.52.19,Mumbai,4,2,PENDING,1
TXN101429,2025-12-30 02:14:07.790493,106085,USD,PAYMENT,MOBILE,AC32458532,AC52906736,192.168.212.37,Mumbai,4,1,PENDING,1
TXN101430,2025-12-30 01:53:07.790493,137825,USD,TRANSFER,NETBANKING,AC64151939,AC40484497,192.168.67.67,Mumbai,3,2,PENDING,1
TXN101431,2025-12-14 23:53:07.790493,1838,INR,TRANSFER,ATM,AC31659216,AC89318055,192.168.145.35,Delhi,2,4,PENDING,1
TXN101432,2025-12-09 18:11:07.790493,182306,INR,TRANSFER,MOBILE,AC12915207,AC22123129,192.168.191.131,Bangalore,5,3,PENDING,1
TXN101433,2025-12-12 15:00:07.790493,13196,INR,TRANSFER,NETBANKING,AC38365430,AC25422544,192.168.121.132,Bangalore,4,3,PENDING,1
TXN101434,2025-12-27 14:43:07.790493,17755,INR,TRANSFER,NETBANKING,AC71309717,AC43343101,192.168.166.146,Bangalore,2,3,PENDING,1
TXN101435,2025-12-12 00:36:07.790493,128524,USD,WITHDRAW,NETBANKING,AC20805924,AC76878337,192.168.155.133,Delhi,0,2,PENDING,1
TXN101436,2025-12-09 20:55:07.790493,167072,INR,TRANSFER,CARD,AC38677314,AC50808961,192.168.5.178,Bangalore,4,3,PENDING,1
TXN101437,2025-12-27 05:35:07.790493,186639,INR,TRANSFER,CARD,AC67237427,AC72516079,192.168.138.16,Mumbai,5,0,PENDING,1
TXN101438,2025-12-07 12:05:07.790493,13458,USD,WITHDRAW,NETBANKING,AC34001447,AC94079430,192.168.0.136,Delhi,6,2,PENDING,1
TXN101439,2025-12-28 10:05:07.790493,3916,USD,WITHDRAW,MOBILE,AC56324154,AC20431818,192.168.14.100,Bangalore,6,4,PENDING,1
TXN101440,2025-12-31 21:47:07.790493,4868,USD,TRANSFER,CARD,AC48113287,AC33719477,172.27.5.203,Bangalore,2,0,PENDING,1
TXN101441,2025-12-09 05:29:07.790493,97714,EUR,PAYMENT,NETBANKING,AC48162695,AC70021354,192.168.134.115,Hyderabad,1,0,PENDING,1
TXN101442,2025-12-25 05:07:07.790493,154259,EUR,PAYMENT,CARD,AC12575786,AC53924917,192.168.43.188,Hyderabad,6,0,PENDING,1
TXN101443,2025-12-23 20:56:07.790493,11265,EUR,TRANSFER,MOBILE,AC37646506,AC32447687,192.168.145.184,Mumbai,3,3,PENDING,1
TXN101444,2025-12-12 17:51:07.790493,147172,USD,WITHDRAW,NETBANKING,AC81029391,AC51388405,192.168.151.2,Mumbai,1,0,PENDING,1
TXN101445,2025-12-14 13:06:07.790493,2992,USD,PAYMENT,NETBANKING,AC40193494,AC40181717,192.168.174.116,Bangalore,4,3,PENDING,1
TXN101446,2025-12-16 02:01:07.790493,70338,USD,PAYMENT,NETBANKING,AC85600195,AC57209051,192.168.203.129,Bangalore,0,0,PENDING,1
TXN101447,2025-12-09 00:38:07.790493,17729,EUR,PAYMENT,NETBANKING,AC65852988,AC32489959,192.168.34.241,Hyderabad,6,0,PENDING,1
TXN101448,2025-12-09 09:38:07.790493,9250,INR,PAYMENT,CARD,AC39645237,AC98214939,172.19.248.41,Hyderabad,3,2,PENDING,1
TXN101449,2025-12-13 17:07:07.790493,4458,USD,WITHDRAW,CARD,AC75054441,AC99089949,192.168.204.2,Hyderabad,3,1,SUCCESS,0
