transactionId,timestamp,currency,amount,senderAccount,receiverAccount,transactionType,channel,status,ipAddress,location
TXN17646827114189460,2025-11-27 17:01:31,GBP,21738.41,AC82941467,AC31839223,TRANSFER,ATM,FAILED,65.146.79.246,Hyderabad
TXN17646827114187029,2025-11-20 13:34:31,GBP,51283.07,AC20597278,AC71163647,PAYMENT,ATM,FAILED,131.121.77.224,Chennai
TXN1764682711418304,2025-11-18 17:23:31,INR,77104.55,AC61961729,AC22800774,PAYMENT,ATM,PENDING,2.193.29.19,Delhi
TXN17646827114188167,2025-11-10 20:21:31,EUR,57170.48,AC52586523,AC15355545,DEPOSIT,NETBANKING,SUCCESS,58.190.128.98,Hyderabad
TXN17646827114185176,2025-11-11 13:24:31,EUR,16741.61,AC80334451,AC70846945,WITHDRAW,NETBANKING,SUCCESS,217.3.210.88,Bangalore
TXN17646827114181411,2025-11-09 14:58:31,USD,81960.9,AC26538319,AC92335071,WITHDRAW,ATM,SUCCESS,80.18.10.40,Mumbai
TXN1764682711418455,2025-11-12 14:58:31,INR,67697.76,AC14302920,AC58468527,DEPOSIT,MOBILE,FAILED,114.212.53.150,Bangalore
TXN17646827114185766,2025-11-20 18:35:31,EUR,74631.33,AC43781579,AC58994271,PAYMENT,MOBILE,PENDING,233.42.111.30,Bangalore
TXN17646827114186746,2025-12-01 03:16:31,INR,4840.29,AC55151401,AC16920247,TRANSFER,MOBILE,PENDING,106.193.225.131,Chennai
TXN17646827114186015,2025-11-16 05:12:31,EUR,17035.17,AC11873870,AC74422316,DEPOSIT,NETBANKING,PENDING,116.155.139.46,Delhi
TXN17646827114187705,2025-11-18 17:44:31,GBP,40345.17,AC72039146,AC18639473,WITHDRAW,CARD,PENDING,212.157.145.242,Mumbai
TXN17646827114188416,2025-11-12 10:30:31,EUR,71674.85,AC12006610,AC37053106,PAYMENT,CARD,PENDING,123.83.152.114,Pune
TXN17646827114182033,2025-11-10 05:26:31,USD,39591.13,AC46505924,AC89443218,WITHDRAW,CARD,PENDING,116.27.189.34,Mumbai
TXN17646827114187019,2025-11-13 12:10:31,USD,5889.24,AC35831711,AC10039831,TRANSFER,NETBANKING,FAILED,76.29.122.232,Pune
TXN17646827114187800,2025-11-14 03:39:31,USD,3986.69,AC73104310,AC10881907,TRANSFER,MOBILE,SUCCESS,219.244.210.111,Pune
TXN17646827114195712,2025-11-22 11:26:31,USD,41006.1,AC21843955,AC32146178,TRANSFER,NETBANKING,SUCCESS,59.154.150.67,Pune
TXN17646827114196179,2025-11-13 23:04:31,EUR,17930.69,AC98429943,AC86064497,PAYMENT,ATM,FAILED,83.119.251.101,Pune
TXN1764682711419173,2025-11-14 23:46:31,EUR,39790.13,AC12555311,AC84045523,TRANSFER,ATM,FAILED,43.144.98.230,Pune
TXN17646827114193756,2025-11-14 22:55:31,USD,47557.17,AC20156391,AC16505218,DEPOSIT,NETBANKING,FAILED,81.78.7.77,Bangalore
TXN17646827114192832,2025-11-16 15:19:31,EUR,75260.1,AC65188200,AC92316587,TRANSFER,ATM,PENDING,211.101.148.58,Delhi
TXN1764682711419218,2025-11-15 08:30:31,GBP,79034.57,AC31396802,AC32422062,PAYMENT,ATM,FAILED,166.44.94.123,Mumbai
TXN17646827114199338,2025-11-06 23:13:31,GBP,61777.23,AC46335554,AC59886379,TRANSFER,ATM,PENDING,92.176.4.100,Bangalore
TXN17646827114198074,2025-11-06 05:47:31,INR,79459.13,AC74993781,AC62743811,DEPOSIT,ATM,PENDING,115.168.112.156,Mumbai
TXN17646827114198080,2025-11-10 23:44:31,USD,27010.38,AC38165848,AC28662598,WITHDRAW,MOBILE,PENDING,134.116.96.82,Pune
TXN17646827114193917,2025-11-06 08:17:31,EUR,16483.78,AC68529433,AC75957542,TRANSFER,CARD,FAILED,241.54.149.167,Mumbai
TXN17646827114193050,2025-11-20 08:15:31,USD,65637.05,AC38833593,AC16054074,PAYMENT,CARD,FAILED,63.29.75.127,Hyderabad
TXN17646827114195919,2025-11-20 19:19:31,INR,88170.76,AC29699883,AC46684893,TRANSFER,CARD,FAILED,133.129.217.110,Mumbai
TXN17646827114198968,2025-11-14 15:28:31,USD,50381.41,AC31712649,AC16368628,DEPOSIT,ATM,PENDING,85.122.97.205,Hyderabad
TXN17646827114199289,2025-11-20 17:05:31,USD,73481.57,AC83381043,AC64887699,WITHDRAW,CARD,SUCCESS,44.140.30.248,Mumbai
TXN17646827114197017,2025-11-25 16:09:31,EUR,8007.65,AC28326686,AC36238732,PAYMENT,ATM,SUCCESS,184.155.180.163,Pune
TXN17646827114196839,2025-11-19 14:56:31,EUR,56964.58,AC61434148,AC42402018,WITHDRAW,MOBILE,PENDING,103.208.115.39,Delhi
TXN17646827114196004,2025-11-18 13:27:31,INR,47134.45,AC71673462,AC97634733,DEPOSIT,MOBILE,FAILED,29.206.176.81,Hyderabad
TXN17646827114194598,2025-11-27 12:15:31,INR,25461.63,AC47107312,AC38414975,TRANSFER,CARD,PENDING,155.215.242.165,Mumbai
TXN17646827114197809,2025-11-16 20:04:31,USD,20342.62,AC17273580,AC98988539,TRANSFER,MOBILE,PENDING,104.158.89.189,Delhi
TXN17646827114194756,2025-11-29 19:15:31,EUR,4728.82,AC47333304,AC96496710,TRANSFER,NETBANKING,SUCCESS,99.253.223.209,Bangalore
TXN17646827114193308,2025-11-10 17:29:31,INR,3516.58,AC40739207,AC17593447,WITHDRAW,CARD,FAILED,233.166.89.1,Hyderabad
TXN17646827114192577,2025-11-11 22:37:31,USD,32131.18,AC68239653,AC15369801,WITHDRAW,NETBANKING,PENDING,201.190.178.229,Pune
TXN17646827114191014,2025-11-08 13:09:31,USD,51978.24,AC60267073,AC41623968,WITHDRAW,MOBILE,PENDING,17.160.166.152,Bangalore
TXN17646827114196792,2025-11-24 17:50:31,EUR,62259.65,AC93896577,AC41066184,TRANSFER,NETBANKING,PENDING,86.109.8.85,Bangalore
TXN17646827114191416,2025-11-16 01:07:31,EUR,76241.14,AC59686102,AC14597675,DEPOSIT,CARD,SUCCESS,85.194.112.246,Mumbai
TXN17646827114192043,2025-11-16 22:17:31,INR,85846.58,AC34529170,AC71526342,WITHDRAW,CARD,FAILED,174.52.49.199,Chennai
TXN17646827114193854,2025-11-09 02:30:31,EUR,80565.93,AC48827975,AC77481782,WITHDRAW,CARD,PENDING,174.173.57.137,Mumbai
TXN17646827114196478,2025-11-19 02:13:31,USD,1575.3,AC59934737,AC47826819,DEPOSIT,ATM,PENDING,8.40.100.45,Chennai
TXN17646827114196685,2025-11-09 07:39:31,GBP,32462.88,AC19765241,AC99752406,DEPOSIT,ATM,SUCCESS,178.171.248.143,Chennai
TXN17646827114198170,2025-11-24 12:21:31,INR,50481.11,AC51660203,AC45302229,TRANSFER,ATM,FAILED,94.122.98.197,Hyderabad
TXN17646827114191733,2025-11-14 04:16:31,GBP,41359.53,AC47955298,AC76479242,DEPOSIT,ATM,PENDING,203.159.112.67,Hyderabad
TXN17646827114196294,2025-11-18 16:58:31,GBP,51902.51,AC11229683,AC68779374,PAYMENT,ATM,FAILED,137.46.171.82,Mumbai
TXN17646827114198671,2025-12-02 05:58:31,GBP,70677.65,AC61256190,AC56294202,DEPOSIT,NETBANKING,PENDING,208.59.145.23,Mumbai
TXN17646827114199539,2025-11-16 08:38:31,GBP,84130.29,AC64676531,AC17881517,DEPOSIT,NETBANKING,SUCCESS,62.55.0.222,Chennai
TXN17646827114196778,2025-11-06 07:18:31,EUR,7264.4,AC72060468,AC86735032,DEPOSIT,NETBANKING,FAILED,44.185.180.22,Delhi
TXN17646827114199779,2025-11-10 03:12:31,USD,5861.99,AC69291018,AC13987300,DEPOSIT,NETBANKING,PENDING,250.44.137.128,Pune
TXN17646827114191324,2025-11-10 22:22:31,USD,27402.07,AC10071434,AC52754894,PAYMENT,ATM,FAILED,237.38.99.130,Chennai
TXN17646827114191944,2025-11-11 08:25:31,EUR,668.29,AC76868024,AC69884714,TRANSFER,ATM,PENDING,18.56.14.228,Bangalore
TXN17646827114192715,2025-11-11 16:08:31,EUR,68029.06,AC46379324,AC81395323,WITHDRAW,MOBILE,FAILED,93.7.227.84,Bangalore
TXN17646827114195391,2025-11-24 14:21:31,EUR,68763.93,AC36494521,AC57639741,DEPOSIT,NETBANKING,SUCCESS,133.122.40.165,Chennai
TXN17646827114195388,2025-11-26 07:53:31,USD,12505.19,AC79416083,AC53352359,DEPOSIT,CARD,PENDING,191.86.136.33,Chennai
TXN17646827114194318,2025-11-10 09:52:31,INR,83668.37,AC32463711,AC16581813,WITHDRAW,CARD,FAILED,249.27.235.210,Bangalore
TXN1764682711419529,2025-11-11 14:34:31,EUR,56043.61,AC41787563,AC34085181,WITHDRAW,ATM,SUCCESS,173.185.71.223,Delhi
TXN17646827114194388,2025-11-15 20:22:31,EUR,21472.92,AC25200618,AC64555643,WITHDRAW,NETBANKING,PENDING,162.94.125.88,Pune
TXN17646827114194476,2025-11-29 23:51:31,EUR,65988.44,AC54774042,AC27306253,DEPOSIT,MOBILE,FAILED,18.248.9.227,Hyderabad
TXN17646827114192651,2025-11-23 04:23:31,GBP,72886.55,AC41479572,AC48371092,TRANSFER,ATM,SUCCESS,58.67.2.11,Bangalore
TXN17646827114194903,2025-11-19 21:36:31,GBP,55018.95,AC51216023,AC83332739,DEPOSIT,NETBANKING,FAILED,106.199.223.141,Bangalore
TXN17646827114196502,2025-11-13 06:12:31,GBP,70925.91,AC35753095,AC36588160,TRANSFER,CARD,SUCCESS,142.80.171.106,Delhi
TXN17646827114198580,2025-11-19 19:27:31,INR,12947.84,AC76947397,AC87138885,WITHDRAW,ATM,FAILED,48.162.243.75,Delhi
TXN17646827114197151,2025-11-28 18:54:31,GBP,71153.53,AC83409894,AC57557748,PAYMENT,MOBILE,SUCCESS,252.154.35.99,Chennai
TXN17646827114192248,2025-12-01 21:19:31,USD,86807.05,AC70668294,AC86378647,PAYMENT,MOBILE,PENDING,126.46.64.233,Bangalore
TXN17646827114193426,2025-11-14 08:05:31,INR,58763.23,AC26867626,AC65696748,TRANSFER,ATM,PENDING,100.181.96.33,Hyderabad
TXN17646827114198421,2025-11-08 08:04:31,INR,24285.69,AC54253888,AC73504073,DEPOSIT,ATM,SUCCESS,167.39.24.47,Pune
TXN17646827114197346,2025-11-21 06:27:31,EUR,58747.6,AC35078209,AC31846049,PAYMENT,CARD,SUCCESS,186.143.76.171,Mumbai
TXN17646827114191370,2025-11-04 02:59:31,USD,54516.59,AC21817382,AC77896017,PAYMENT,ATM,SUCCESS,230.22.187.180,Hyderabad
TXN17646827114194608,2025-11-10 19:35:31,USD,86652.64,AC74623586,AC25481250,PAYMENT,ATM,PENDING,150.147.75.8,Bangalore
TXN17646827114191957,2025-11-25 19:55:31,GBP,75858.38,AC77675460,AC16805666,PAYMENT,CARD,FAILED,141.30.221.159,Mumbai
TXN1764682711419361,2025-11-17 22:56:31,EUR,59233.98,AC77827018,AC64451159,DEPOSIT,MOBILE,PENDING,246.230.230.53,Chennai
TXN17646827114192304,2025-11-03 03:24:31,INR,81187.55,AC57695897,AC15467268,WITHDRAW,NETBANKING,FAILED,125.69.140.195,Mumbai
TXN17646827114192345,2025-11-28 21:53:31,INR,48465.08,AC85036062,AC37125099,PAYMENT,CARD,FAILED,192.199.106.8,Hyderabad
TXN17646827114192861,2025-11-30 16:02:31,EUR,76661.14,AC87782964,AC39421923,WITHDRAW,NETBANKING,PENDING,87.34.36.75,Bangalore
TXN17646827114199179,2025-11-23 02:16:31,INR,47548.15,AC78063062,AC47359026,TRANSFER,NETBANKING,SUCCESS,233.13.47.198,Delhi
TXN17646827114199050,2025-11-08 08:42:31,GBP,38704.62,AC96738540,AC83153154,DEPOSIT,NETBANKING,FAILED,119.32.174.34,Bangalore
TXN17646827114191419,2025-11-12 23:53:31,EUR,79218.47,AC55367352,AC53606324,DEPOSIT,ATM,SUCCESS,83.184.135.10,Mumbai
TXN17646827114199372,2025-11-23 10:40:31,GBP,1863.32,AC30727778,AC37520708,WITHDRAW,CARD,SUCCESS,33.145.53.27,Mumbai
TXN17646827114194070,2025-11-18 00:49:31,EUR,83690.63,AC74151686,AC12772929,PAYMENT,MOBILE,FAILED,54.170.210.52,Mumbai
TXN17646827114191057,2025-11-16 07:50:31,GBP,18946.14,AC74278311,AC54178380,DEPOSIT,ATM,FAILED,27.244.19.116,Pune
TXN17646827114198559,2025-12-02 00:43:31,EUR,2136.68,AC31187360,AC61102322,WITHDRAW,NETBANKING,FAILED,147.74.46.255,Mumbai
TXN17646827114199416,2025-11-08 19:24:31,USD,74739.6,AC47068914,AC23588824,PAYMENT,NETBANKING,PENDING,55.170.234.133,Hyderabad
TXN17646827114193168,2025-11-22 09:06:31,INR,61856.48,AC71401144,AC17727988,DEPOSIT,MOBILE,PENDING,163.91.232.125,Hyderabad
TXN17646827114195494,2025-11-12 03:51:31,EUR,60735.14,AC89986009,AC26812532,WITHDRAW,NETBANKING,SUCCESS,191.129.22.31,Hyderabad
TXN17646827114198314,2025-11-20 21:04:31,USD,54635.35,AC35841407,AC72255573,TRANSFER,CARD,PENDING,94.150.120.209,Delhi
TXN17646827114195274,2025-11-26 21:51:31,EUR,15073.46,AC12025749,AC35627822,DEPOSIT,CARD,SUCCESS,134.39.106.105,Delhi
TXN17646827114194439,2025-11-11 23:10:31,EUR,25228.47,AC66117192,AC46110187,WITHDRAW,ATM,FAILED,53.123.235.213,Mumbai
TXN17646827114198119,2025-11-17 06:14:31,EUR,37017.58,AC51153823,AC21011446,PAYMENT,CARD,PENDING,186.207.129.40,Pune
TXN17646827114199923,2025-11-09 18:30:31,USD,25886.55,AC44333676,AC64958862,PAYMENT,NETBANKING,PENDING,68.140.165.7,Hyderabad
TXN17646827114194135,2025-11-24 05:32:31,USD,24196.9,AC30644351,AC21699329,TRANSFER,NETBANKING,PENDING,89.109.235.134,Delhi
TXN17646827114199855,2025-11-28 16:12:31,INR,59186.86,AC25163335,AC86376968,PAYMENT,ATM,SUCCESS,137.149.112.65,Delhi
TXN17646827114197089,2025-11-24 10:17:31,USD,76119.66,AC82621862,AC29264504,DEPOSIT,ATM,PENDING,248.173.114.114,Chennai
TXN17646827114195047,2025-11-30 00:56:31,INR,13107.2,AC59281532,AC16707177,WITHDRAW,CARD,PENDING,207.46.156.170,Chennai
TXN17646827114198932,2025-11-04 08:14:31,USD,35976.7,AC32462798,AC13733999,WITHDRAW,CARD,FAILED,119.7.225.161,Bangalore
TXN17646827114192899,2025-11-17 23:49:31,GBP,76658.64,AC97567064,AC64337174,DEPOSIT,MOBILE,FAILED,205.141.139.66,Chennai
TXN17646827114194077,2025-11-18 01:58:31,USD,76291.9,AC68347078,AC72816602,TRANSFER,NETBANKING,PENDING,86.155.112.24,Chennai
TXN17646827114192666,2025-11-19 04:12:31,USD,30952.45,AC45967849,AC24547778,WITHDRAW,ATM,FAILED,6.234.31.120,Delhi
TXN17646827114193738,2025-12-01 12:46:31,INR,56534.45,AC32704317,AC65012384,TRANSFER,ATM,SUCCESS,104.140.97.206,Chennai
TXN17646827114198330,2025-11-30 10:05:31,USD,16707.22,AC76176730,AC86866055,WITHDRAW,CARD,FAILED,77.87.60.46,Delhi
TXN17646827114199067,2025-11-11 04:47:31,USD,51070.95,AC19470793,AC48349117,DEPOSIT,MOBILE,FAILED,184.126.197.149,Pune
TXN17646827114199228,2025-11-27 03:54:31,GBP,33721.46,AC53094758,AC12410955,WITHDRAW,ATM,SUCCESS,190.46.85.226,Delhi
TXN17646827114193947,2025-11-05 21:30:31,USD,52215.72,AC62811318,AC68804503,PAYMENT,MOBILE,SUCCESS,208.40.32.183,Bangalore
TXN1764682711419127,2025-11-12 08:28:31,USD,47867.11,AC93699906,AC57891213,PAYMENT,MOBILE,FAILED,97.224.178.228,Chennai
TXN17646827114194006,2025-11-30 10:38:31,INR,41865.61,AC10754134,AC13462691,PAYMENT,CARD,FAILED,204.177.141.25,Mumbai
TXN17646827114197552,2025-11-09 10:18:31,USD,37792.64,AC70903151,AC51699182,DEPOSIT,CARD,SUCCESS,55.88.36.249,Hyderabad
TXN1764682711419196,2025-11-19 13:12:31,EUR,79603.8,AC28204303,AC45633272,DEPOSIT,MOBILE,FAILED,2.86.12.11,Pune
TXN1764682711419944,2025-11-28 15:06:31,EUR,53536.97,AC71126424,AC52386067,DEPOSIT,ATM,PENDING,215.147.23.191,Chennai
TXN17646827114196464,2025-11-07 05:36:31,EUR,46358.79,AC24195615,AC50035678,WITHDRAW,ATM,PENDING,254.156.197.79,Hyderabad
TXN17646827114193203,2025-11-17 17:02:31,GBP,18148.24,AC80963770,AC82831136,PAYMENT,MOBILE,SUCCESS,119.84.197.166,Pune
TXN17646827114191769,2025-11-09 21:10:31,USD,12491.4,AC68494686,AC95424865,PAYMENT,CARD,PENDING,46.232.8.84,Mumbai
TXN17646827114193785,2025-11-15 20:14:31,USD,26575.49,AC54719577,AC78509344,TRANSFER,MOBILE,FAILED,9.182.47.83,Chennai
TXN17646827114198931,2025-11-18 11:07:31,GBP,18667.49,AC48602238,AC63315302,TRANSFER,NETBANKING,FAILED,168.74.167.55,Bangalore
TXN17646827114191945,2025-11-20 13:55:31,USD,48580.16,AC11449047,AC99178726,TRANSFER,NETBANKING,PENDING,47.49.94.13,Mumbai
TXN17646827114198414,2025-11-30 03:35:31,INR,42014.4,AC82947037,AC44610905,TRANSFER,NETBANKING,PENDING,221.186.38.60,Bangalore
TXN17646827114197173,2025-11-19 11:56:31,USD,83243.62,AC84374151,AC49577406,TRANSFER,MOBILE,FAILED,230.19.236.10,Bangalore
TXN17646827114197444,2025-11-27 13:01:31,GBP,1085.56,AC60720456,AC94694471,TRANSFER,CARD,FAILED,31.173.220.185,Delhi
TXN17646827114199712,2025-11-24 03:10:31,INR,60285.11,AC97248847,AC21866979,DEPOSIT,NETBANKING,PENDING,20.143.185.200,Delhi
TXN17646827114196055,2025-11-12 14:08:31,GBP,41143.35,AC11767211,AC67920456,TRANSFER,CARD,PENDING,33.122.241.135,Mumbai
TXN17646827114191776,2025-11-16 08:49:31,USD,14378.03,AC83718189,AC55625808,WITHDRAW,CARD,PENDING,246.100.137.180,Hyderabad
TXN17646827114199238,2025-11-19 04:13:31,GBP,85334.87,AC54658608,AC39528359,PAYMENT,NETBANKING,SUCCESS,239.76.28.84,Hyderabad
TXN176468271141995,2025-11-10 11:33:31,EUR,79215.2,AC30921774,AC29779737,PAYMENT,NETBANKING,PENDING,195.68.138.92,Bangalore
TXN17646827114194211,2025-11-24 17:16:31,EUR,38647.81,AC95736206,AC54160018,PAYMENT,MOBILE,SUCCESS,91.201.78.89,Hyderabad
TXN17646827114194240,2025-11-18 15:47:31,EUR,62212.5,AC40034937,AC84257446,DEPOSIT,NETBANKING,PENDING,41.96.13.181,Bangalore
TXN17646827114193791,2025-11-07 19:48:31,INR,29076.11,AC94927965,AC29958639,DEPOSIT,MOBILE,PENDING,147.88.212.83,Hyderabad
TXN17646827114193934,2025-11-16 23:32:31,GBP,10663.36,AC88072109,AC35926088,WITHDRAW,ATM,FAILED,83.140.226.212,Chennai
TXN17646827114197682,2025-11-21 20:28:31,USD,12891.36,AC17480661,AC46467538,DEPOSIT,CARD,PENDING,60.57.233.140,Hyderabad
TXN17646827114196310,2025-11-04 03:02:31,USD,22553.78,AC62495609,AC86449196,TRANSFER,CARD,PENDING,14.211.245.101,Delhi
TXN17646827114197554,2025-11-11 06:38:31,GBP,53373.89,AC66257053,AC56317591,TRANSFER,ATM,FAILED,178.28.13.77,Mumbai
TXN17646827114195367,2025-12-01 06:11:31,USD,48235.43,AC10202362,AC36209780,TRANSFER,CARD,SUCCESS,151.214.7.133,Mumbai
TXN17646827114191326,2025-12-01 20:56:31,INR,12378.65,AC76786518,AC97198002,TRANSFER,MOBILE,FAILED,199.100.210.51,Hyderabad
TXN1764682711419555,2025-11-17 08:07:31,GBP,7567.58,AC20783089,AC92387260,TRANSFER,NETBANKING,FAILED,34.159.189.218,Pune
TXN17646827114194265,2025-12-01 11:59:31,GBP,58670.5,AC83543730,AC10275857,WITHDRAW,ATM,SUCCESS,237.224.29.235,Pune
TXN17646827114199475,2025-11-20 00:35:31,GBP,9213.0,AC79646374,AC22556423,DEPOSIT,ATM,SUCCESS,45.145.224.207,Delhi
TXN17646827114192285,2025-11-26 16:51:31,EUR,7852.09,AC32866916,AC14649980,PAYMENT,MOBILE,PENDING,218.6.191.205,Hyderabad
TXN17646827114195668,2025-11-25 06:00:31,INR,48169.2,AC96753683,AC21441833,TRANSFER,NETBANKING,SUCCESS,63.113.71.143,Hyderabad
TXN17646827114196697,2025-11-30 21:32:31,INR,32342.7,AC21936721,AC86332708,WITHDRAW,ATM,SUCCESS,2.0.180.181,Pune
TXN17646827114192880,2025-11-09 14:54:31,GBP,82948.32,AC90284806,AC68158950,DEPOSIT,MOBILE,SUCCESS,112.74.246.170,Hyderabad
TXN17646827114192170,2025-11-26 03:09:31,GBP,67130.63,AC16358847,AC12179072,TRANSFER,ATM,FAILED,96.87.223.126,Hyderabad
TXN17646827114193031,2025-11-16 14:20:31,USD,5839.67,AC44297056,AC66365838,WITHDRAW,ATM,SUCCESS,102.110.221.65,Bangalore
TXN17646827114196158,2025-11-16 09:07:31,GBP,80473.76,AC48435958,AC96068308,WITHDRAW,MOBILE,SUCCESS,69.192.229.198,Delhi
TXN17646827114198370,2025-11-06 06:16:31,INR,24720.18,AC98701583,AC32258886,TRANSFER,CARD,FAILED,123.18.230.79,Hyderabad
TXN1764682711419629,2025-11-07 06:53:31,INR,70028.74,AC36582392,AC77664075,WITHDRAW,CARD,FAILED,201.181.206.44,Chennai
TXN17646827114196764,2025-11-07 08:39:31,USD,87253.16,AC20627063,AC71575521,DEPOSIT,ATM,PENDING,17.124.88.37,Mumbai
TXN17646827114197288,2025-11-10 05:23:31,GBP,81418.15,AC11322393,AC59206733,TRANSFER,NETBANKING,FAILED,6.1.21.86,Pune
TXN17646827114191549,2025-11-07 13:21:31,GBP,49458.55,AC52087103,AC73820279,PAYMENT,MOBILE,PENDING,92.102.129.246,Mumbai
TXN17646827114192558,2025-11-14 14:17:31,USD,48982.06,AC28881659,AC90058434,DEPOSIT,CARD,PENDING,228.143.121.162,Pune
TXN17646827114199244,2025-11-13 18:12:31,EUR,85268.27,AC53028005,AC16260349,WITHDRAW,MOBILE,SUCCESS,120.179.61.27,Delhi
TXN17646827114192478,2025-11-27 21:10:31,GBP,49381.14,AC63485872,AC92018879,PAYMENT,CARD,FAILED,98.171.58.62,Chennai
TXN17646827114194910,2025-11-19 20:40:31,INR,6439.81,AC10875746,AC75820629,TRANSFER,ATM,PENDING,72.162.149.94,Chennai
TXN17646827114194655,2025-11-18 03:42:31,INR,64032.34,AC38823398,AC13690664,DEPOSIT,NETBANKING,FAILED,211.68.118.238,Bangalore
TXN17646827114198464,2025-11-17 19:31:31,INR,68904.53,AC23535262,AC97062461,PAYMENT,CARD,PENDING,59.244.45.107,Mumbai
TXN17646827114192587,2025-11-23 10:38:31,GBP,62063.53,AC68158879,AC93122303,DEPOSIT,MOBILE,SUCCESS,48.38.35.85,Hyderabad
TXN17646827114199618,2025-11-13 10:55:31,GBP,23201.03,AC51442866,AC42544479,WITHDRAW,NETBANKING,FAILED,52.123.42.252,Bangalore
TXN17646827114192965,2025-11-21 04:49:31,GBP,45401.06,AC91777570,AC51922613,PAYMENT,NETBANKING,PENDING,31.226.9.35,Bangalore
TXN17646827114193191,2025-11-12 09:33:31,EUR,22066.57,AC17640081,AC26340010,WITHDRAW,CARD,FAILED,43.8.110.118,Bangalore
TXN17646827114203771,2025-11-02 21:00:31,USD,73689.73,AC49966683,AC90086835,DEPOSIT,MOBILE,SUCCESS,237.162.86.199,Hyderabad
TXN17646827114205883,2025-11-17 16:11:31,INR,84262.44,AC69380977,AC46818013,PAYMENT,ATM,PENDING,13.50.70.207,Hyderabad
TXN17646827114206186,2025-11-17 00:09:31,EUR,62520.34,AC88441028,AC91792822,PAYMENT,NETBANKING,SUCCESS,46.197.29.221,Hyderabad
TXN17646827114205017,2025-11-30 11:37:31,USD,11743.63,AC89840962,AC75757673,WITHDRAW,ATM,FAILED,61.23.82.48,Delhi
TXN17646827114206764,2025-11-21 14:05:31,EUR,68612.73,AC51395051,AC82234070,PAYMENT,ATM,SUCCESS,33.226.6.15,Hyderabad
TXN17646827114201056,2025-11-04 04:06:31,INR,60067.0,AC48529440,AC75147738,PAYMENT,CARD,PENDING,188.163.49.185,Bangalore
TXN1764682711420935,2025-11-23 23:35:31,USD,83959.56,AC98886698,AC62195604,PAYMENT,NETBANKING,PENDING,198.208.16.179,Hyderabad
TXN17646827114201475,2025-11-23 01:18:31,USD,37852.98,AC81703781,AC61347508,DEPOSIT,MOBILE,SUCCESS,28.43.249.220,Delhi
TXN1764682711420278,2025-11-20 10:18:31,INR,55424.42,AC36459648,AC48570858,DEPOSIT,NETBANKING,FAILED,106.38.233.166,Chennai
TXN17646827114207883,2025-11-05 17:49:31,GBP,79073.21,AC49477743,AC68041739,DEPOSIT,CARD,PENDING,130.47.40.115,Pune
TXN17646827114208506,2025-11-04 03:16:31,INR,45269.94,AC25696116,AC68442817,PAYMENT,NETBANKING,PENDING,205.21.60.202,Delhi
TXN1764682711420681,2025-11-19 09:53:31,INR,8989.8,AC27207547,AC72459673,DEPOSIT,NETBANKING,PENDING,30.169.106.31,Hyderabad
TXN17646827114208950,2025-11-03 02:42:31,GBP,58579.52,AC64516521,AC36673315,TRANSFER,MOBILE,PENDING,102.77.44.190,Bangalore
TXN17646827114201185,2025-11-13 22:04:31,INR,20473.12,AC80658698,AC50554748,DEPOSIT,ATM,FAILED,3.148.45.169,Bangalore
TXN17646827114203982,2025-11-06 21:23:31,GBP,57806.97,AC50095186,AC24320532,DEPOSIT,ATM,SUCCESS,190.46.126.180,Bangalore
TXN1764682711420674,2025-11-28 08:27:31,EUR,84540.17,AC45994550,AC54935446,PAYMENT,ATM,PENDING,169.118.113.248,Bangalore
TXN17646827114206420,2025-11-08 21:16:31,USD,23595.23,AC61218289,AC74058366,TRANSFER,NETBANKING,SUCCESS,140.127.216.247,Hyderabad
TXN1764682711420353,2025-11-07 19:25:31,USD,23463.26,AC57580079,AC19695382,PAYMENT,ATM,PENDING,22.210.75.67,Pune
TXN1764682711420654,2025-11-15 12:00:31,GBP,78307.6,AC80564522,AC76370109,TRANSFER,NETBANKING,FAILED,161.57.9.166,Mumbai
TXN17646827114202744,2025-11-04 03:48:31,USD,33855.17,AC12117734,AC15235392,DEPOSIT,ATM,SUCCESS,167.137.99.229,Hyderabad
TXN17646827114203604,2025-11-16 06:25:31,EUR,64707.58,AC72794098,AC77457141,WITHDRAW,MOBILE,PENDING,251.182.88.144,Hyderabad
TXN17646827114209386,2025-11-07 13:10:31,EUR,78896.86,AC83022059,AC48954600,DEPOSIT,MOBILE,PENDING,25.43.199.227,Mumbai
TXN17646827114201996,2025-11-12 22:11:31,GBP,26537.49,AC88394402,AC25742072,WITHDRAW,NETBANKING,SUCCESS,52.98.121.49,Chennai
TXN17646827114209263,2025-11-10 18:02:31,USD,61870.72,AC96665005,AC98315909,WITHDRAW,ATM,FAILED,255.90.141.15,Pune
TXN17646827114206007,2025-11-10 04:41:31,USD,62926.3,AC80288107,AC43479420,PAYMENT,CARD,FAILED,126.16.121.92,Bangalore
TXN17646827114203066,2025-11-17 20:12:31,GBP,50894.38,AC42579922,AC57851247,TRANSFER,NETBANKING,FAILED,85.165.200.137,Pune
TXN17646827114206951,2025-11-21 03:34:31,GBP,81208.99,AC16639103,AC73700680,DEPOSIT,MOBILE,PENDING,10.166.220.71,Delhi
TXN17646827114208019,2025-11-23 22:15:31,GBP,21630.17,AC83790713,AC42706109,TRANSFER,CARD,SUCCESS,220.180.158.90,Chennai
